,SUID,univid,response
7106,992.0,5c9e371c34cda4f3677e14b9,Practical relevance / professionalization
7107,992.0,5c9e4c3134cda4f3677e373b,Practical relevance / professionalization
7108,992.0,5c9e7dd034cda4f3677e6bcb,Academic excellence
7109,992.0,5c9e3c6a34cda4f3677e1d67,Specialization
7110,992.0,5c9e5b2734cda4f3677e42a1,Practical relevance / professionalization
7111,992.0,5c9e886934cda4f3677e6fbf,Specialization
7112,993.0,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
7113,995.0,5c9e4dfb34cda4f3677e3a15,Internationality
7114,995.0,5c9e5d6334cda4f3677e464d,Soft skills and digital literacy
7115,995.0,5c9e7d6634cda4f3677e6b23,Specialization
7116,995.0,5c9e7d6034cda4f3677e6b19,Practical relevance / professionalization
7117,995.0,5c9e88f634cda4f3677e70a3,Soft skills and digital literacy
7118,995.0,5c9e7dfd34cda4f3677e6c17,Practical relevance / professionalization
7119,995.0,5c9e7dd034cda4f3677e6bcd,Practical relevance / professionalization
7120,995.0,5c9e7dd034cda4f3677e6bcb,Soft skills and digital literacy
7121,995.0,5c9e7d7134cda4f3677e6b33,Soft skills and digital literacy
7122,995.0,5c9e641a34cda4f3677e5149,Practical relevance / professionalization
7123,996.0,5c9e4dfb34cda4f3677e3a15,Specialization
7124,996.0,5c9e7d4d34cda4f3677e6af9,Internationality
7125,996.0,5c9e418d34cda4f3677e25c3,Specialization
7126,996.0,5c9e3ffb34cda4f3677e233b,Specialization
7127,996.0,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
7128,996.0,5c9e63ae34cda4f3677e5099,Specialization
7129,996.0,5c9e3e0234cda4f3677e2009,Specialization
7130,996.0,5c9e3fa734cda4f3677e22b9,Specialization
7131,996.0,5c9e361134cda4f3677e1309,Practical relevance / professionalization
7132,996.0,5c9e7d7a34cda4f3677e6b41,Practical relevance / professionalization
7133,996.0,5c9e61c234cda4f3677e4d7b,Internationality
7134,996.0,5c9e4c6234cda4f3677e378d,Practical relevance / professionalization
7135,996.0,5c9e4b8f34cda4f3677e362f,Specialization
7136,996.0,5c9e4b8a34cda4f3677e3629,Specialization
7137,996.0,5c9e504d34cda4f3677e3ded,Practical relevance / professionalization
7138,997.0,5c9e64f934cda4f3677e521d,Academic excellence
7139,997.0,5c9e355834cda4f3677e11d9,Academic excellence
7140,997.0,5c9e5bc734cda4f3677e43a7,Academic excellence
7141,997.0,5c9e7ead34cda4f3677e6d31,Academic excellence
7142,997.0,5c9e7ea034cda4f3677e6d1b,Academic excellence
7143,997.0,5c9e355234cda4f3677e11d1,Academic excellence
7144,997.0,5c9e67db34cda4f3677e56e9,Academic excellence
7145,997.0,5c9e4b4734cda4f3677e35b5,Academic excellence
7146,997.0,5c9e65e134cda4f3677e539d,Academic excellence
7147,997.0,5c9e410534cda4f3677e24e9,Academic excellence
7148,997.0,5c9e7db234cda4f3677e6b9b,Academic excellence
7149,997.0,5c9e639034cda4f3677e5069,Academic excellence
7150,997.0,5c9e636734cda4f3677e5027,Academic excellence
7151,997.0,5c9e7d7a34cda4f3677e6b41,Academic excellence
7152,997.0,5c9e5cf434cda4f3677e4593,Academic excellence
7153,997.0,5c9e7d6934cda4f3677e6b27,Academic excellence
7154,998.0,5c9e4dfb34cda4f3677e3a15,Internationality
7155,998.0,5c9e7d6634cda4f3677e6b23,Soft skills and digital literacy
7156,998.0,5c9e7d5334cda4f3677e6b03,Soft skills and digital literacy
7157,998.0,5c9e7d4d34cda4f3677e6af9,Soft skills and digital literacy
7158,998.0,5c9e7d8334cda4f3677e6b4f,Internationality
7159,998.0,5c9e5a4734cda4f3677e4135,Specialization
7160,998.0,5c9e35b234cda4f3677e126b,Soft skills and digital literacy
7161,998.0,5c9e355634cda4f3677e11d7,Internationality
7162,998.0,5e84b7f41ead1a77be3bd3a0,Specialization
7163,998.0,5c9e8ca934cda4f3677e74cd,Specialization
7164,998.0,5c9e638a34cda4f3677e505d,Soft skills and digital literacy
7165,998.0,5c9e645534cda4f3677e51a7,Internationality
7166,998.0,5c9e8e7c34cda4f3677e77c5,Practical relevance / professionalization
7167,998.0,5c9e4b9334cda4f3677e3635,Internationality
7168,999.0,5c9e60cb34cda4f3677e4be3,Practical relevance / professionalization
7169,999.0,5c9e616934cda4f3677e4ceb,Practical relevance / professionalization
7170,999.0,5c9e7a9134cda4f3677e666d,Specialization
7171,999.0,5c9e636734cda4f3677e5027,Specialization
7172,999.0,5c9e5cf434cda4f3677e4593,Specialization
7173,999.0,5c9e7d6934cda4f3677e6b27,Specialization
7174,999.0,5c9e3aec34cda4f3677e1af9,Soft skills and digital literacy
7175,999.0,5c9e4b8a34cda4f3677e3629,Specialization
7176,999.0,5c9e5bfe34cda4f3677e4403,Practical relevance / professionalization
7177,999.0,5c9e884834cda4f3677e6f8b,Internationality
7178,1000.0,5c9e7e5734cda4f3677e6ca9,Specialization
7179,1000.0,5c9e5a3234cda4f3677e4111,Specialization
7180,1000.0,5c9e3ab234cda4f3677e1a9b,Internationality
7181,1000.0,5c9e37ba34cda4f3677e15bf,Practical relevance / professionalization
7182,1000.0,5c9e4b8634cda4f3677e3621,Specialization
7183,1000.0,5c9e49df34cda4f3677e3365,Specialization
7184,1000.0,5c9e42ad34cda4f3677e279b,Specialization
7185,1000.0,5c9e5c9634cda4f3677e44fb,Practical relevance / professionalization
7186,1000.0,5c9e4dae34cda4f3677e3997,Specialization
7187,1000.0,5c9e8df534cda4f3677e76e9,Soft skills and digital literacy
7188,1000.0,5c9e8f7734cda4f3677e795b,Specialization
7189,1001.0,5c9e7d8334cda4f3677e6b4f,Internationality
7190,1001.0,5c9e7c4034cda4f3677e6937,Specialization
7191,1001.0,5c9e3dfd34cda4f3677e1fff,Specialization
7192,1001.0,5c9e640d34cda4f3677e5131,Specialization
7193,1001.0,5c9e67db34cda4f3677e56e9,Practical relevance / professionalization
7194,1001.0,5c9e5a3234cda4f3677e4111,Internationality
7195,1001.0,5c9e515e34cda4f3677e3fa7,Internationality
7196,1001.0,5c9e60d234cda4f3677e4bf1,Internationality
7197,1001.0,5c9e404f34cda4f3677e23c3,Internationality
7198,1001.0,5c9e519734cda4f3677e4003,Specialization
7199,1003.0,5c9e5c6c34cda4f3677e44b7,Specialization
7200,1003.0,5c9e60cb34cda4f3677e4be3,Internationality
7201,1003.0,5e8c8b0f23d6684db014ea37,Specialization
7202,1003.0,5c9e35b234cda4f3677e126b,Specialization
7203,1003.0,5c9e4d6a34cda4f3677e3927,Academic excellence
7204,1003.0,5c9e404f34cda4f3677e23c3,Academic excellence
7205,1003.0,5c9e8d5d34cda4f3677e75f1,Specialization
7206,1003.0,5c9e3e0234cda4f3677e2009,Academic excellence
7207,1003.0,5c9e3fa734cda4f3677e22b9,Academic excellence
7208,1003.0,5c9e3a0b34cda4f3677e1989,Academic excellence
7209,1007.0,5c9e5d6334cda4f3677e464d,Internationality
7210,1007.0,5c9e5b5e34cda4f3677e42fb,Internationality
7211,1007.0,5c9e7d6634cda4f3677e6b23,Soft skills and digital literacy
7212,1007.0,5c9e7d5334cda4f3677e6b03,Soft skills and digital literacy
7213,1007.0,5c9e6be834cda4f3677e5d83,Practical relevance / professionalization
7214,1007.0,5c9e5c6c34cda4f3677e44b7,Academic excellence
7215,1007.0,5c9e63c734cda4f3677e50c3,Practical relevance / professionalization
7216,1007.0,5c9e7d8334cda4f3677e6b4f,Internationality
7217,1007.0,5c9e519734cda4f3677e4003,Internationality
7218,1007.0,5c9e473634cda4f3677e2f0b,Specialization
7219,1007.0,5c9e5dbd34cda4f3677e46e7,Specialization
7220,1007.0,5c9e63ee34cda4f3677e5101,Internationality
7221,1007.0,5c9e639934cda4f3677e5077,Internationality
7222,1008.0,5c9e7a6834cda4f3677e662b,Soft skills and digital literacy
7223,1008.0,5c9e6c1634cda4f3677e5dcf,Soft skills and digital literacy
7224,1008.0,5c9e4e9534cda4f3677e3b17,Soft skills and digital literacy
7225,1008.0,5e8c6ef9dc39552aa1e7bdfc,Soft skills and digital literacy
7226,1008.0,5e8c879823d6684db014ea30,Soft skills and digital literacy
7227,1008.0,5c9e496834cda4f3677e32a1,Soft skills and digital literacy
7228,1008.0,5c9e64f934cda4f3677e521d,Soft skills and digital literacy
7229,1008.0,5c9e355634cda4f3677e11d7,Soft skills and digital literacy
7230,1008.0,5c9e67ca34cda4f3677e56cd,Soft skills and digital literacy
7231,1008.0,5c9e616934cda4f3677e4ceb,Soft skills and digital literacy
7232,1008.0,5c9e5b2734cda4f3677e42a1,Soft skills and digital literacy
7233,1008.0,5c9e410934cda4f3677e24f1,Soft skills and digital literacy
7234,1008.0,5c9e515e34cda4f3677e3fa7,Soft skills and digital literacy
7235,1008.0,5c9e4c6234cda4f3677e378d,Soft skills and digital literacy
7236,1008.0,5c9e5bfe34cda4f3677e4403,Soft skills and digital literacy
7237,1010.0,5c9e7d6634cda4f3677e6b23,Specialization
7238,1010.0,5c9e3cba34cda4f3677e1ded,Specialization
7239,1010.0,5c9e498d34cda4f3677e32df,Internationality
7240,1010.0,5c9e7eb934cda4f3677e6d45,Soft skills and digital literacy
7241,1010.0,5c9e7e5734cda4f3677e6ca9,Internationality
7242,1010.0,5c9e7e9c34cda4f3677e6d15,Soft skills and digital literacy
7243,1010.0,5c9e349434cda4f3677e109f,Specialization
7244,1010.0,5c9e3aec34cda4f3677e1af9,Academic excellence
7245,1010.0,5c9e3abf34cda4f3677e1ab1,Academic excellence
7246,1010.0,5c9e3ab234cda4f3677e1a9b,Practical relevance / professionalization
7247,1011.0,5c9e5b5e34cda4f3677e42fb,Internationality
7248,1011.0,5c9e7d5334cda4f3677e6b03,Internationality
7249,1011.0,5c9e5c6c34cda4f3677e44b7,Practical relevance / professionalization
7250,1013.0,5c9e4dfb34cda4f3677e3a15,Specialization
7251,1013.0,5c9e5b5e34cda4f3677e42fb,Specialization
7252,1013.0,5c9e645734cda4f3677e51ab,Specialization
7253,1013.0,5c9e88f634cda4f3677e70a3,Practical relevance / professionalization
7254,1014.0,5c9e4dfb34cda4f3677e3a15,Internationality
7255,1014.0,5c9e6be834cda4f3677e5d83,Specialization
7256,1014.0,5c9e4dfa34cda4f3677e3a13,Practical relevance / professionalization
7257,1014.0,5c9e49f334cda4f3677e3385,Specialization
7258,1014.0,5c9e8aa234cda4f3677e7365,Internationality
7259,1014.0,5c9e88f634cda4f3677e70a3,Specialization
7260,1014.0,5c9e7c8b34cda4f3677e69b5,Internationality
7261,1014.0,5c9e7c2734cda4f3677e690f,Practical relevance / professionalization
7262,1014.0,5c9e38d734cda4f3677e1795,Soft skills and digital literacy
7263,1014.0,5c9e616734cda4f3677e4ce7,Soft skills and digital literacy
7264,1014.0,5c9e8eb334cda4f3677e781b,Practical relevance / professionalization
7265,1017.0,5c9e7a6834cda4f3677e662b,Internationality
7266,1017.0,5c9e3bc934cda4f3677e1c63,Specialization
7267,1017.0,5c9e636634cda4f3677e5025,Internationality
7268,1017.0,5c9e63c734cda4f3677e50c3,Internationality
7269,1017.0,5c9e60ab34cda4f3677e4baf,Internationality
7270,1017.0,5c9e4e9534cda4f3677e3b17,Internationality
7271,1017.0,5c9e8eb334cda4f3677e781b,Soft skills and digital literacy
7272,1017.0,5c9e3ffb34cda4f3677e233b,Specialization
7273,1017.0,5c9e410534cda4f3677e24e9,Practical relevance / professionalization
7274,1017.0,5c9e5dbd34cda4f3677e46e7,Academic excellence
7275,1018.0,5c9e5d6334cda4f3677e464d,Internationality
7276,1018.0,5c9e636634cda4f3677e5025,Internationality
7277,1018.0,5c9e7d6634cda4f3677e6b23,Internationality
7278,1018.0,5c9e7d6034cda4f3677e6b19,Internationality
7279,1018.0,5c9e7d5334cda4f3677e6b03,Specialization
7280,1018.0,5c9e7d4d34cda4f3677e6af9,Specialization
7281,1018.0,5c9e611234cda4f3677e4c59,Specialization
7282,1018.0,5e8c8b0f23d6684db014ea37,Specialization
7283,1018.0,5c9e61c534cda4f3677e4d7f,Academic excellence
7284,1018.0,5c9e63ae34cda4f3677e5099,Practical relevance / professionalization
7285,1019.0,5c9e4dfb34cda4f3677e3a15,Internationality
7286,1019.0,5c9e636634cda4f3677e5025,Internationality
7287,1019.0,5c9e88f634cda4f3677e70a3,Specialization
7288,1019.0,5c9e7c8b34cda4f3677e69b5,Practical relevance / professionalization
7289,1019.0,5c9e345f34cda4f3677e1047,Internationality
7290,1019.0,5e84b7f41ead1a77be3bd3a0,Specialization
7291,1019.0,5c9e67ca34cda4f3677e56cd,Practical relevance / professionalization
7292,1019.0,5c9e410534cda4f3677e24e9,Specialization
7293,1019.0,5c9e7db234cda4f3677e6b9b,Soft skills and digital literacy
7294,1019.0,5c9e639934cda4f3677e5077,Soft skills and digital literacy
7295,1020.0,5c9e4dfb34cda4f3677e3a15,Internationality
7296,1020.0,5c9e677634cda4f3677e5643,Academic excellence
7297,1020.0,5c9e41e234cda4f3677e264d,Practical relevance / professionalization
7298,1020.0,5e84b7141ead1a77be3bd39c,Internationality
7299,1020.0,5c9e498a34cda4f3677e32d9,Specialization
7300,1020.0,5c9e498a34cda4f3677e32d9,Specialization
7301,1020.0,5c9e49f334cda4f3677e3385,Soft skills and digital literacy
7302,1020.0,5c9e4e9534cda4f3677e3b17,Soft skills and digital literacy
7303,1020.0,5c9e7c2734cda4f3677e690f,Internationality
7304,1020.0,5c9e8eb334cda4f3677e781b,Soft skills and digital literacy
7305,1020.0,5c9e8f7734cda4f3677e795b,Practical relevance / professionalization
7306,1021.0,5c9e677634cda4f3677e5643,Internationality
7307,1021.0,5c9e64f934cda4f3677e521d,Practical relevance / professionalization
7308,1021.0,5c9e355634cda4f3677e11d7,Specialization
7309,1021.0,5c9e34ae34cda4f3677e10c7,Internationality
7310,1021.0,5e84b8a01ead1a77be3bd3a8,Soft skills and digital literacy
7311,1021.0,5c9e677134cda4f3677e5639,Soft skills and digital literacy
7312,1021.0,5c9e3aee34cda4f3677e1afd,Internationality
7313,1021.0,5c9e3abf34cda4f3677e1ab1,Specialization
7314,1021.0,5c9e361e34cda4f3677e131d,Academic excellence
7315,1021.0,5c9e49df34cda4f3677e3365,Specialization
7316,1021.0,5c9e884834cda4f3677e6f8b,Specialization
7317,1021.0,5c9e636d34cda4f3677e502f,Soft skills and digital literacy
7318,1021.0,5c9e635334cda4f3677e5005,Internationality
7319,1023.0,5c9e4dfb34cda4f3677e3a15,Internationality
7320,1023.0,5e8c6df1dc39552aa1e7bdf3,Specialization
7321,1023.0,5c9e35b234cda4f3677e126b,Specialization
7322,1023.0,5c9e7c4034cda4f3677e6937,Internationality
7323,1023.0,5c9e8ca934cda4f3677e74cd,Internationality
7324,1023.0,5c9e7db234cda4f3677e6b9b,Internationality
7325,1023.0,5c9e639934cda4f3677e5077,Internationality
7326,1023.0,5c9e638234cda4f3677e5051,Internationality
7327,1023.0,5c9e361134cda4f3677e1309,Internationality
7328,1023.0,5c9e361e34cda4f3677e131d,Internationality
7329,1025.0,5c9e5c6f34cda4f3677e44bd,Internationality
7330,1025.0,5c9e5c6c34cda4f3677e44b7,Practical relevance / professionalization
7331,1025.0,5c9e60cb34cda4f3677e4be3,Academic excellence
7332,1025.0,5c9e35b234cda4f3677e126b,Soft skills and digital literacy
7333,1025.0,5c9e34f634cda4f3677e113b,Internationality
7334,1025.0,5c9e498834cda4f3677e32d7,Specialization
7335,1025.0,5c9e7ea034cda4f3677e6d1b,Specialization
7336,1025.0,5c9e4e1334cda4f3677e3a3f,Soft skills and digital literacy
7337,1025.0,5c9e3ffb34cda4f3677e233b,Practical relevance / professionalization
7338,1025.0,5c9e4f5034cda4f3677e3c4f,Academic excellence
7339,1025.0,5c9e70cf34cda4f3677e623d,Specialization
7340,1025.0,5c9e5b1034cda4f3677e427b,Soft skills and digital literacy
7341,1025.0,5c9e5b2734cda4f3677e42a1,Soft skills and digital literacy
7342,1025.0,5c9e34f634cda4f3677e113b,Internationality
7343,1025.0,5c9e49df34cda4f3677e3365,Internationality
7344,1026.0,5e8c879823d6684db014ea30,Specialization
7345,1026.0,5c9e496834cda4f3677e32a1,Internationality
7346,1026.0,5c9e895334cda4f3677e7141,Internationality
7347,1026.0,5e84b4001ead1a77be3bd395,Soft skills and digital literacy
7348,1026.0,5c9e40b034cda4f3677e245d,Soft skills and digital literacy
7349,1026.0,5c9e718634cda4f3677e6369,Practical relevance / professionalization
7350,1026.0,5c9e470b34cda4f3677e2ec5,Specialization
7351,1026.0,5c9e470a34cda4f3677e2ec3,Specialization
7352,1026.0,5c9e7c4034cda4f3677e6937,Internationality
7353,1026.0,5c9e7e9c34cda4f3677e6d15,Soft skills and digital literacy
7354,1026.0,5c9e645034cda4f3677e519f,Internationality
7355,1026.0,5c9e355234cda4f3677e11d1,Academic excellence
7356,1026.0,5c9e34d534cda4f3677e1107,Academic excellence
7357,1026.0,5c9e677134cda4f3677e5639,Academic excellence
7358,1026.0,5c9e636734cda4f3677e5027,Academic excellence
7359,1027.0,5c9e473634cda4f3677e2f0b,Specialization
7360,1027.0,5c9e410534cda4f3677e24e9,Internationality
7361,1027.0,5c9e63ee34cda4f3677e5101,Specialization
7362,1027.0,5c9e638234cda4f3677e5051,Specialization
7363,1027.0,5c9e3ceb34cda4f3677e1e3d,Practical relevance / professionalization
7364,1027.0,5c9e3aec34cda4f3677e1af9,Specialization
7365,1027.0,5c9e3a5934cda4f3677e1a09,Practical relevance / professionalization
7366,1027.0,5c9e39f434cda4f3677e1963,Specialization
7367,1027.0,5c9e371334cda4f3677e14a9,Specialization
7368,1027.0,5c9e7d4534cda4f3677e6aeb,Practical relevance / professionalization
7369,1028.0,5c9e7d8334cda4f3677e6b4f,Specialization
7370,1028.0,5c9e60cb34cda4f3677e4be3,Specialization
7371,1028.0,5c9e60ab34cda4f3677e4baf,Specialization
7372,1028.0,5c9e7dd034cda4f3677e6bcd,Practical relevance / professionalization
7373,1028.0,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
7374,1028.0,5c9e7cb934cda4f3677e69ff,Soft skills and digital literacy
7375,1028.0,5c9e39fd34cda4f3677e1971,Academic excellence
7376,1028.0,5e84a9f41ead1a77be3bd385,Internationality
7377,1028.0,5e84a9f41ead1a77be3bd385,Internationality
7378,1028.0,5c9e37ba34cda4f3677e15bf,Internationality
7379,1028.0,5c9e5c9634cda4f3677e44fb,Internationality
7380,1028.0,5c9e50f934cda4f3677e3f03,Soft skills and digital literacy
7381,1031.0,5c9e70bd34cda4f3677e621f,Practical relevance / professionalization
7382,1031.0,5c9e6c1634cda4f3677e5dcf,Specialization
7383,1031.0,5c9e3fc234cda4f3677e22e5,Specialization
7384,1031.0,5c9e7dfd34cda4f3677e6c17,Academic excellence
7385,1031.0,5c9e7dd034cda4f3677e6bcb,Specialization
7386,1031.0,5c9e67e134cda4f3677e56f1,Academic excellence
7387,1031.0,5c9e7a9134cda4f3677e666d,Specialization
7388,1031.0,5c9e5c9634cda4f3677e44fb,Specialization
7389,1031.0,5c9e7e3f34cda4f3677e6c81,Academic excellence
7390,1031.0,5c9e635334cda4f3677e5005,Specialization
7391,1032.0,5e84b4001ead1a77be3bd395,Internationality
7392,1032.0,5c9e498134cda4f3677e32c9,Specialization
7393,1032.0,5c9e67c234cda4f3677e56bf,Specialization
7394,1033.0,5c9e3bc934cda4f3677e1c63,Specialization
7395,1033.0,5c9e5c6f34cda4f3677e44bd,Soft skills and digital literacy
7396,1033.0,5c9e418d34cda4f3677e25c3,Internationality
7397,1033.0,5c9e3ffb34cda4f3677e233b,Practical relevance / professionalization
7398,1033.0,5c9e3a0b34cda4f3677e1989,Academic excellence
7399,1033.0,5c9e473634cda4f3677e2f0b,Practical relevance / professionalization
7400,1033.0,5c9e410534cda4f3677e24e9,Internationality
7401,1033.0,5c9e5dbd34cda4f3677e46e7,Specialization
7402,1033.0,5c9e3aee34cda4f3677e1afd,Specialization
7403,1033.0,5c9e3ab234cda4f3677e1a9b,Academic excellence
7404,1033.0,5c9e3a5934cda4f3677e1a09,Soft skills and digital literacy
7405,1033.0,5c9e4b8a34cda4f3677e3629,Specialization
7406,1034.0,5c9e7d3134cda4f3677e6ac9,Internationality
7407,1034.0,5c9e5a3234cda4f3677e4111,Specialization
7408,1034.0,5c9e515e34cda4f3677e3fa7,Practical relevance / professionalization
7409,1034.0,5e85b1eee7d33897f89a8d22,Soft skills and digital literacy
7410,1034.0,5c9e5dbd34cda4f3677e46e7,Academic excellence
7411,1034.0,5c9e639934cda4f3677e5077,Practical relevance / professionalization
7412,1034.0,5c9e638234cda4f3677e5051,Internationality
7413,1034.0,5c9e61c234cda4f3677e4d7b,Internationality
7414,1034.0,5c9e3abf34cda4f3677e1ab1,Specialization
7415,1034.0,5c9e37ba34cda4f3677e15bf,Academic excellence
7416,1034.0,5c9e4b8f34cda4f3677e362f,Practical relevance / professionalization
7417,1034.0,5c9e42ad34cda4f3677e279b,Academic excellence
7418,1034.0,5c9e5bfe34cda4f3677e4403,Internationality
7419,1035.0,5c9e373c34cda4f3677e14ef,Specialization
7420,1035.0,5c9e60cb34cda4f3677e4be3,Soft skills and digital literacy
7421,1035.0,5c9e498134cda4f3677e32c9,Practical relevance / professionalization
7422,1035.0,5c9e67c234cda4f3677e56bf,Practical relevance / professionalization
7423,1035.0,5c9e420034cda4f3677e267f,Soft skills and digital literacy
7424,1035.0,5c9e420034cda4f3677e267f,Soft skills and digital literacy
7425,1035.0,5c9e7ea634cda4f3677e6d25,Specialization
7426,1035.0,5c9e63ae34cda4f3677e5099,Practical relevance / professionalization
7427,1035.0,5c9e5a3234cda4f3677e4111,Internationality
7428,1035.0,5c9e3abf34cda4f3677e1ab1,Specialization
7429,1035.0,5c9e3a5934cda4f3677e1a09,Specialization
7430,1035.0,5e84a9f41ead1a77be3bd385,Specialization
7431,1035.0,5e84a9f41ead1a77be3bd385,Specialization
